predict_data,mse,rmse,mape,smooth,skip
"[32.817482  60.253296  59.938023  68.01101   97.847435  14.690708
 58.871483  73.20574   48.63834   72.39869   -6.4815216 92.09735  ]",1269.1869,35.62564932248166,0.9410777,raw,8
"[42.696278  52.888515  49.11469   45.109768  95.33055    9.088675
 64.79013   81.02538   33.44363   74.85777   -5.9002385 83.511    ]",1919.59,43.813125497050684,0.40165293,raw,8
"[34.495884  78.17022   41.8775    10.374712  57.140446  57.93773
 49.26057   49.36058   33.365597  55.052223  -6.1269383 62.602425 ]",2169.9895,46.58314611480342,0.47538745,raw,8
"[30.503233  66.85495   67.84574   48.401978  74.17333   32.03553
 53.258728  77.89328   45.872562  72.362686   1.7170624 71.8304   ]",670.14246,25.887109843601458,0.52873397,raw,8
"[59.703644  63.60844   68.23445   45.128887  82.92701   28.809858
 78.17557   75.57331   37.82174   75.79594    5.1907506 65.66913  ]",942.61066,30.701965030568992,0.5679433,raw,8
"[62.03061  61.00365  54.59282  39.87295  97.171844 28.401474 78.024734
 60.280045 35.946293 78.60867  -5.073399 73.07966 ]",879.663,29.659113690438286,0.6191998,raw,8
"[48.204865 53.546894 66.665855 69.72746  98.05422  18.45126  66.93357
 69.062096 60.665092 79.40982  10.460974 82.78117 ]",798.6717,28.260780100601103,0.45440102,raw,8
"[69.596146  64.88239   66.68302   41.02277   90.37885   24.12708
 70.25083   74.313416  20.328941  78.38036   -1.9950418 68.00381  ]",1135.7169,33.700399388513375,0.33200058,raw,8
"[45.846203 54.13987  67.706665 37.53619  90.53571  42.003845 60.36168
 72.45992  32.98469  73.69389  15.215437 63.60226 ]",824.1744,28.708437391146983,0.6148102,raw,8
"[40.195004 64.95507  69.46031  43.385742 81.76952  34.437454 56.387684
 73.05182  48.42461  77.76947  13.582141 75.050865]",856.35645,29.263568567632007,0.7426644,raw,8
"[58.09822  66.61965  55.600014 42.59717  79.22845  35.730484 76.891014
 61.376884 39.010426 77.26322  12.294031 67.31053 ]",609.37146,24.685450369821847,0.5005837,raw,8
"[61.85835   67.427795  49.884445  49.440647  94.48153   35.386753
 68.53052   59.840363  38.27858   80.9591     7.8625326 78.328    ]",1152.7604,33.952325045224256,1.0640309,raw,8
"[38.274975 65.455666 57.05845  35.197163 81.481735 49.21896  58.990826
 65.23213  61.334225 85.95192  11.508463 75.79505 ]",1341.3026,36.62379844178765,1.3364621,raw,8
"[53.47535   75.612144  49.79238   32.423676  69.00315   38.479042
 76.639656  59.17056   36.509632  78.57296    4.1874733 69.76899  ]",945.10895,30.742624282157603,0.68754584,raw,8
"[57.489273 65.9207   57.51302  42.39831  98.47975  35.488323 67.005806
 58.939716 38.916054 82.87573  11.493931 71.085884]",565.96466,23.79001178319446,0.37330475,raw,8
"[43.66275  52.67276  50.829853 61.020565 80.92444  33.014236 58.531162
 53.462326 58.12883  85.21912  21.207592 81.155785]",456.41476,21.363865858132908,0.21759315,raw,8
"[47.804707 56.5139   40.332752 42.46996  69.29654  22.986197 59.97215
 79.726776 33.44477  48.419144 26.791973 64.0821  ]",2229.9675,47.22253200853248,0.4501905,raw,8
"[48.284264 65.51593  53.215347 45.50463  52.097363 67.472725 47.07332
 47.762722 55.633755 58.51545  34.299797 43.82846 ]",2041.6439,45.18455400796203,0.44694933,raw,8
"[42.68176   56.26221   42.623318  46.51562   55.0758    38.563152
 64.45163   61.895954  53.13066   86.12273    2.4046044 49.06541  ]",2632.8176,51.31098933905996,0.48403147,raw,8
"[54.55368  77.533104 68.08197  55.603382 72.432495 50.42278  54.63888
 58.06371  37.60446  66.24139  21.289055 56.03297 ]",759.49414,27.558921252926428,0.28183648,raw,8
"[65.31863  53.46586  58.52896  47.700535 98.34276  33.908062 82.3395
 58.695625 54.28112  98.77186  28.506575 80.59463 ]",1070.236,32.714461051866074,0.73156613,raw,8
"[50.85773  66.154594 61.587074 27.53228  85.97603  38.874825 84.61043
 64.4239   63.21277  95.90341  18.90044  74.79145 ]",927.0657,30.447753181936513,0.7109285,raw,8
"[60.50848  67.53367  56.56448  31.749336 76.84288  31.143919 88.83431
 58.66714  50.124035 86.04337  10.501007 65.310425]",1135.0995,33.69123754486747,0.9519858,raw,8
"[61.601635 63.7734   58.472363 46.740955 96.82252  30.76211  70.79748
 64.0303   47.23798  86.85016  14.604578 76.544495]",1501.3125,38.74677405926847,1.2698625,raw,8
"[40.559895 59.267982 52.888554 25.718458 83.041664 43.814743 58.34878
 58.969078 37.673275 88.102615 10.397688 81.89586 ]",634.5583,25.190440420409857,0.51415545,raw,8
"[26.12222  75.12295  31.49685  26.828535 58.512188 29.040783 66.75658
 55.536224 27.720097 46.186012 18.351961 70.28717 ]",882.8598,29.712956807529164,0.3735187,raw,8
"[44.746834 77.003334 46.229946 58.581696 80.00822  67.61184  47.26696
 54.01281  63.35369  76.12229  24.705566 48.287178]",4482.428,66.95093892288779,0.3562775,raw,8
"[52.938892  55.06887   30.96707   61.977962  57.86912   43.93808
 73.63666   54.03944   67.83855   89.23375    6.1034613 67.263176 ]",15819.172,125.77428940367741,0.6677982,raw,8
"[52.220665 71.30608  60.228508 37.442722 57.14564  48.500683 49.075962
 74.7126   33.38043  52.709156 17.378662 56.561913]",10657.538,103.23535288813372,0.6599806,raw,8
"[54.490543 62.311806 56.937042 47.4125   60.133327 49.0192   66.321014
 65.11591  60.97497  80.10016  43.726215 57.643055]",9300.274,96.43793037007016,0.6121133,raw,8
"[94.21451  49.38581  31.690552 59.02129  62.723614 43.20363  93.8744
 64.572    53.172497 85.88439  32.24712  49.20763 ]",26404.28,162.49393618493892,0.6987365,raw,8
"[76.41973  49.37461  49.81886  62.70364  79.719315 33.83618  63.419483
 91.53982  38.249214 48.3681   46.779484 76.302925]",39444.2,198.6056374294295,0.7643059,raw,8
"[58.70191  64.89621  52.650932 41.95129  50.90292  74.09797  60.559814
 73.11384  75.48845  78.13028  59.87935  41.545944]",21074.525,145.17067675885858,0.69446087,raw,8
"[ 77.08399   63.053658  29.842731  48.55765   44.517242  53.73808
 104.24506  105.79737   68.54657   72.57865   39.435417  42.6993  ]",10134.451,100.67001128377308,0.5328197,raw,8
"[74.95992  49.60631  64.565575 77.12576  77.90577  53.145607 83.98234
 92.26957  58.80734  53.760624 56.13983  46.820656]",1924.3666,43.867602819716936,0.38288137,raw,8
"[ 97.22695   32.843365  56.17429   41.225124  95.22748   48.833874
 105.12651   89.79897   61.215485  83.41246   55.647507  51.937813]",2000.2592,44.72425690018156,1.1278481,raw,8
"[79.58533  52.887463 55.596134 43.55442  77.16104  32.646664 75.408165
 76.32693  34.341476 81.6361   22.953382 79.3533  ]",930.0349,30.496473765164637,0.799246,raw,8
"[57.275314 54.622707 50.478325 51.338497 95.63862  17.853382 87.58065
 63.701393 53.501545 75.84658  25.273216 75.81378 ]",753.4756,27.44950975768966,0.28942707,raw,8
"[53.507896   64.91348    61.45362    43.563652   93.76575    30.788582
 76.76689    88.971535   42.089172   70.72426    -0.38476303 58.920586  ]",1444.9252,38.012171352060875,0.32379994,raw,8
"[36.189865 56.497128 67.80476  82.24654  78.8396   28.411558 55.346237
 79.293396 63.420273 71.67779  16.725206 90.82065 ]",2398.3157,48.97260125649979,0.4030298,raw,8
"[79.37529   66.45236   48.916542  67.90913   87.3452    21.708065
 68.98778   82.659386  16.620451  50.16979   -0.2521926 64.48888  ]",4670.5337,68.34130296830936,0.5172182,raw,8
"[47.063595 59.772118 56.693733 46.59787  64.89043  51.980473 62.99588
 76.873695 39.03035  64.198425 20.20982  43.612026]",3859.3232,62.12345162808889,0.52814436,raw,8
"[52.991875 44.182995 32.553566 55.727287 57.870686 27.828886 77.340645
 95.57727  48.973606 39.08889  12.151649 66.34023 ]",2942.3486,54.24342017989371,0.49148408,raw,8
"[45.68877  53.80762  46.39169  51.870842 48.523438 44.55331  68.169235
 82.45793  54.25345  46.2217   48.54488  63.972916]",4069.1934,63.79022934098137,0.5265395,raw,8
"[51.288406  79.954506  30.319693  50.701122  26.339813  63.46446
 82.638145  67.962326  62.96205   59.958717  -3.5830681 38.621162 ]",4400.6567,66.33744597345643,0.53741926,raw,8
"[ 47.36525   61.539986  69.84739   71.50067   82.222694  42.608326
  82.22831  108.50854   52.785854  79.688545  17.91186   58.862293]",6673.004,81.68845638307778,0.4863094,raw,8
"[69.062775 50.930107 78.93734  70.70558  67.7763   27.711397 88.80336
 82.69727  27.758842 54.29193  40.04231  70.181496]",10169.261,100.84275255162117,0.6177926,raw,8
"[ 65.74757   60.44218   81.68335   79.24545  102.35486   23.39437
  72.00565   95.45937   49.526257  82.645424  13.247832  79.8618  ]",2815.2458,53.0588903918031,0.48863828,raw,8
"[ 37.806965  57.536068  63.153587  58.27011   83.897514  44.723583
  81.12941  105.76278   59.789352  89.731895  14.300939  66.56577 ]",609.25665,24.683124859547895,0.3247389,raw,8
"[55.778084 65.652054 57.838947 45.14434  89.69705  23.453583 98.38603
 83.633446 52.78301  80.491234 16.313023 74.63587 ]",1114.4137,33.382835354251476,0.261903,raw,8
"[ 43.87091    60.362793   53.325848   36.383785  100.59926    29.931372
  77.45227    75.88591    45.148365   82.174675   -3.9610105  76.44026  ]",1376.7555,37.104655949948686,0.40675429,raw,8
"[19.748808  53.65093   46.46867   66.2765    79.55427   23.108795
 56.187016  81.87127   56.866356  66.6357    14.6147785 92.806725 ]",938.7463,30.638966641443194,0.29164615,raw,8
"[41.912914 66.11161  35.506798 63.555122 75.294586 39.989616 54.024075
 89.52617  37.934795 39.48318   9.234369 67.09807 ]",1210.4122,34.790979167670926,0.36605513,raw,8
"[50.557205 71.88083  42.24296  48.4862   48.51642  67.80558  70.769646
 68.52976  51.829613 60.970367 16.84491  46.414223]",2272.0066,47.66557029761498,0.3606106,raw,8
"[68.56238   60.285797  35.849342  63.410667  53.943336  42.107037
 72.796974  71.061646  36.260056  69.056755   0.8338414 51.71823  ]",10428.448,102.11977400184306,0.60090226,raw,8
"[70.01051  62.77591  64.39675  66.711365 75.28019  39.65216  52.528297
 92.79236  22.089504 40.94482  26.566393 75.86489 ]",12020.695,109.63893155489978,0.6476529,raw,8
"[57.136456 64.15082  49.25102  44.895542 56.91989  59.362755 69.57298
 64.60368  65.16091  74.065926 29.481255 58.7798  ]",23062.553,151.8635991091183,0.71670395,raw,8
"[85.42917  77.21766  28.56623  37.5222   42.640984 71.29343  94.79393
 83.82057  39.150185 57.143787  4.256066 40.030815]",32827.312,181.1830910984797,0.7622058,raw,8
"[ 72.10764   54.19065   51.75209   76.195724  86.06837   40.545612
  73.35295  118.489044  38.81964   40.670387  37.727642  89.60544 ]",21597.678,146.96148384653375,0.68464804,raw,8
"[75.049675 51.415165 45.5061   72.11827  60.537525 43.109787 66.059845
 89.14409  71.012375 51.503624 63.726738 59.314453]",13150.4375,114.6753569865819,0.63964814,raw,8
"[ 83.47317   68.96453   44.065903  63.706318  67.43019   55.05217
 108.26997  103.78541   62.177032  65.58621   41.724846  37.315002]",11017.769,104.96555889760936,0.58648247,raw,8
"[84.5605   49.827614 51.956303 65.86137  71.9422   60.46711  76.83009
 90.56885  45.260345 49.44873  40.67475  45.347553]",12947.702,113.7879701393671,0.640744,raw,8
"[66.73303  47.449455 48.855278 66.56782  74.877975 44.773956 88.26826
 88.819046 63.511425 74.96618  45.88274  66.995285]",4894.0454,69.95745428584613,0.40052593,raw,8
"[62.157127 64.10443  53.23035  35.588463 57.20997  55.64725  84.18703
 89.43232  57.786808 60.962063 30.097744 59.017094]",3854.6687,62.08597829761463,0.4720758,raw,8
"[81.23474  56.116234 60.964855 64.07147  69.49395  49.727955 74.340904
 77.16445  25.719734 42.203373 36.108967 55.466873]",4342.0044,65.89388738366594,0.519342,raw,8
"[ 86.08697   48.13901   48.549824  58.052402 104.4701    30.752934
  91.72994   93.44643   54.596947  65.61435   42.420124  68.14646 ]",3813.5518,61.75396147464954,0.44539627,raw,8
"[80.51694  58.53842  39.328007 53.997253 54.862362 54.091347 68.973495
 61.22421  67.89024  68.72794  18.406496 69.32641 ]",11195.876,105.81056646933943,0.6173181,raw,8
"[ 72.06187   66.919495  33.02304   63.31198   73.17173   44.31892
  72.97916  104.72916   24.719158  50.008156  19.978456  71.85735 ]",14169.38,119.03520438430179,0.66585344,raw,8
"[27.42869  49.26508  33.6015   51.146004 59.220665 41.444195 63.7467
 86.00886  65.46282  56.88079  46.413723 71.24337 ]",7919.391,88.9909608515452,0.4870083,raw,8
"[47.670536 76.45022  19.982634 46.234955 39.915062 57.567184 72.42028
 85.143074 75.35403  60.366978 15.953673 50.877296]",1419.1709,37.67188472106884,0.30894744,raw,8
"[62.000973  79.09023   34.489048  50.270718  60.236526  61.695576
 86.54676   63.77773   35.451843  62.024517   2.0176408 49.01059  ]",522.1051,22.84961930840561,0.27260506,raw,8
"[ 67.02498    69.78715    54.94714    49.58624   104.616745   30.41977
  94.296684   71.85775    45.863495   83.03392     6.4107127  74.65316  ]",1549.1289,39.358974913607696,1.272741,raw,8
"[49.06318  66.10841  54.37554  29.222664 85.42182  37.93233  81.193665
 60.58584  55.098495 89.886696 -5.445239 83.61351 ]",1790.1445,42.31009963649341,1.688815,raw,8
"[58.929897 77.36785  59.050514 49.275604 88.70273  32.127644 78.53264
 70.99727  22.258898 64.24917  -9.601895 67.27324 ]",1491.0514,38.6141346089947,0.6789706,raw,8
"[ 41.381477   64.78493    58.202877   31.119797  100.31939    28.120527
  73.55784    74.71635    45.857445   81.67226    -1.5077562  82.20328  ]",1073.27,32.76080004412667,0.6816445,raw,8
"[53.274048  72.49097   66.337166  45.931976  71.899864  38.954758
 53.409554  61.73255   49.13756   75.67426    1.6552799 77.44436  ]",1112.6095,33.35580155040967,0.5016362,raw,8
"[41.980682 48.52085  48.205036 57.09251  79.907616 35.600945 69.81542
 72.18197  27.784355 68.75788   4.885302 84.86307 ]",883.47455,29.72329975523989,0.3342315,raw,8
"[52.072872   65.28357    49.003395   59.930336   97.534996   34.319862
 55.55468    71.00601    70.341675   65.25748    -0.69888926 73.660995  ]",757.7852,27.527898889765567,0.2884573,raw,8
"[99.430374 78.06765  51.20062  56.902733 71.68053  53.91956  84.83465
 84.272224 20.818043 44.897762 14.952    39.315212]",3393.7979,58.256311688627356,0.51155597,raw,8
"[82.18497  45.97147  57.943417 56.26077  80.29206  33.40959  69.1755
 71.42113  14.482046 31.971613 35.230564 64.71816 ]",1638.236,40.47512769484567,0.38829783,raw,8
"[70.89369  57.10892  40.99235  37.995174 44.702614 51.768173 48.035942
 49.32741  50.6103   42.009018 15.45349  57.348404]",2397.995,48.96932833098183,0.4815874,raw,8
"[51.219536 53.368767 41.57949  77.93287  59.41683  37.39853  70.78085
 69.73105  51.326183 77.17695  29.719315 57.283115]",8289.485,91.04661087356574,0.5584859,raw,8
"[43.956215 52.541756 39.8883   45.47913  74.07076  45.416817 52.99343
 74.342316 30.882353 50.14476  30.145931 54.602818]",7433.5386,86.21797129496117,0.62462753,raw,8
"[34.386658 39.42692  45.435764 64.787415 62.747856 61.426727 55.794262
 46.852753 85.14013  70.12415  62.404774 48.72258 ]",3860.5574,62.13338372442688,0.4607793,raw,8
"[60.546516 63.0914   41.109657 48.522503 53.09826  56.177055 70.064156
 69.62585  74.27258  81.201584 17.855423 39.629765]",4842.668,69.5892805592212,0.5172245,raw,8
"[63.582863 72.07844  76.419464 57.865967 71.76862  53.549637 63.9698
 60.573914 35.56082  77.95206  45.939163 40.004097]",3045.8215,55.18896205948364,0.4718894,raw,8
"[ 60.901093  47.913513  62.944237  42.049755 102.27108   38.714573
  85.607155  59.614964  61.738007 109.48022   32.47822   69.5529  ]",2847.0447,53.357704951903386,0.4100528,raw,8
"[39.385418 47.079567 45.58498  25.522697 63.56842  36.981335 78.161964
 63.16541  72.32253  97.96456  28.708405 78.281654]",8817.409,93.90106058872551,0.6092475,raw,8
"[43.142963 64.91258  39.287613 63.45382  75.89202  33.265854 67.16247
 80.32333  52.956326 58.582455 31.269163 71.751656]",8606.425,92.77081871303875,0.6105525,raw,8
"[78.100624 64.703926 62.52809  82.64669  94.18841  48.567726 62.33821
 77.20473  69.27635  67.73364  33.841763 45.26581 ]",4098.5474,64.01989818237179,0.4700217,raw,8
"[86.68829  55.006332 28.400253 18.602861 40.075024 75.09812  84.57565
 87.6763   46.97066  70.87431  25.722248 45.37575 ]",10141.137,100.70321106474212,0.61378163,raw,8
"[70.7134   59.225895 39.536064 69.6302   48.17963  36.83582  74.65991
 68.12006  26.106495 30.501577 30.594799 77.935524]",9297.375,96.42289665841822,0.6447883,raw,8
"[68.58109  65.70514  45.101887 62.50883  72.592255 57.888565 67.23382
 72.59691  70.68883  68.98282  32.200764 58.645924]",5362.5757,73.22960933661841,0.53176993,raw,8
"[ 86.30697   52.364117  34.389694  64.855644  67.25073   41.684322
 101.97171  100.5186    52.102264  52.281548  49.377293  41.348896]",17125.53,130.86454560680292,0.6545933,raw,8
"[58.83401  64.90151  42.217205 26.15358  30.919363 60.154305 58.09957
 66.63101  37.848087 30.847723 40.893112 49.71607 ]",27817.28,166.785129123897,0.7778752,raw,8
"[56.9194   56.123306 54.19923  69.43811  58.539017 48.0294   56.620308
 70.00748  56.871887 64.48364  39.47858  61.02917 ]",18738.713,136.88941847573537,0.69752073,raw,8
"[65.34351  56.915268 34.410595 70.311646 65.47928  54.5718   87.87361
 76.941795 69.99971  90.43961  33.301163 65.40445 ]",9853.308,99.26382834239016,0.5889219,raw,8
"[72.514694 48.2464   41.312836 55.986156 68.44218  44.5691   91.48209
 94.68513  62.967724 60.50479  52.433556 70.28632 ]",4206.085,64.85433648521509,0.47888577,raw,8
"[32.41258  45.160873 25.955141 48.51864  38.359547 55.133007 87.5502
 80.82183  96.10164  64.84162  50.22306  52.415524]",4314.55,65.68523277485967,0.530019,raw,8
"[62.994408 75.878044 45.666805 95.114105 53.478165 50.874958 73.37824
 77.3687   63.607933 53.56629  20.348135 31.895874]",5577.985,74.68590806357817,0.5377204,raw,8
"[82.07557  55.60237  84.337395 60.43802  88.50942  43.970898 82.01077
 89.45088  16.000639 77.26696  42.057102 55.511772]",2485.912,49.85892206390948,0.40836427,raw,8
"[60.01074  36.691494 61.044632 52.02881  80.756165 35.939095 57.100067
 72.12435  46.54479  65.95646  59.978012 59.85924 ]",2363.1199,48.61193138568838,0.42903006,raw,8
"[37.915955 40.55723  59.161495 68.63903  76.7383   39.15011  66.25774
 66.25511  84.53446  93.09354  69.8009   73.69315 ]",17893.28,133.7657627977914,0.5836797,raw,8
"[48.707317 62.83515  47.27089  64.8165   81.96154  29.57247  67.961205
 78.08717  66.41202  67.47974  40.708992 60.15486 ]",49286.652,222.00597366681376,0.76721424,raw,8
"[23.50495  52.29572  37.548737 67.72574  27.18446  63.948936 64.89548
 73.17733  91.06038  79.258415 73.47668  54.045612]",40241.965,200.60400006916612,0.76759094,raw,8
"[47.17288  40.765575 17.150028 78.890915 36.448288 35.530853 52.49555
 80.732796 99.78994  68.0456   62.843697 80.92642 ]",57090.73,238.93666622925414,0.7744562,raw,8
"[89.47284  68.55299  41.33212  62.044586 61.72292  89.156624 54.774044
 68.043495 38.411606 55.646687 65.50368  23.526663]",20941.86,144.71302420653092,0.70209163,raw,8
"[90.05316  25.471357 33.147236 47.218765 70.80461  65.69122  99.74973
 78.23644  73.47363  76.734924 91.510574 18.647697]",6185.8867,78.65040825545663,0.45216033,raw,8
"[94.34995  50.519623 14.889936 52.716976 23.7827   74.36209  84.93737
 58.245914 79.79784  61.86377  89.781105 31.251099]",6584.6636,81.14593997372111,0.49575397,raw,8
"[83.772415 29.917673 36.742867 56.196587 54.25984  43.455345 79.80392
 73.57492  47.385864 37.49257  78.47797  49.492054]",3775.6094,61.445987460533175,0.51986164,raw,8
"[61.473526 36.657574 45.901394 42.682    24.711182 69.59619  40.673428
 47.71257  57.290165 55.02534  72.65901  34.40934 ]",2082.4966,45.63437938694083,0.41295803,raw,8
"[68.45445  48.63898  29.860731 76.3596   30.57404  57.113842 69.511475
 55.884926 78.57558  52.20729  52.84644  28.772781]",3924.6262,62.646837276139685,0.4391984,raw,8
"[73.1333   66.263245 75.66652  49.72155  67.67539  49.190693 60.925953
 70.43512  37.75007  73.31749  51.480278 34.224342]",8327.901,91.25733596367746,0.5748691,raw,8
"[63.95189  46.501083 66.06366  71.335785 28.283659 49.150955 52.577694
 39.384773 33.32636  44.4081   54.21587  62.648827]",12659.613,112.51494692373099,0.6709254,raw,8
"[46.63058  29.641308 50.45998  65.72705  55.336056 46.62836  61.451134
 77.303505 95.037384 89.229774 77.97789  86.96758 ]",5930.27,77.00824643849027,0.49153987,raw,8
"[59.287533 70.28254  10.515792 53.842403 39.353836 76.343506 69.94223
 82.77954  64.82137  53.155018 45.906803 33.79896 ]",2742.046,52.36454810687761,0.44604602,raw,8
"[45.90362  54.502632 18.005718 50.433006 44.269547 83.193275 89.27538
 84.47209  85.33466  62.809998 47.43857  52.25184 ]",1315.0193,36.26319466221054,0.6449906,raw,8
"[63.32698  68.74545   5.620906 53.14772  36.79613  57.601322 79.11549
 73.63572  61.424366 46.362488 37.649292 53.049175]",663.0639,25.75002725840487,0.6322862,raw,8
"[75.21916  84.146126 19.50243  43.69517  23.66708  87.084175 78.68633
 62.973434 33.448166 31.238758 45.659527 44.892094]",1145.5079,33.84535321975991,0.99871135,raw,8
"[60.845467  59.818455   6.7320304 44.098286  23.712574  55.176407
 78.0149    60.465317  54.466     45.76707   35.758915  52.039093 ]",444.35928,21.07983120063502,0.5405145,raw,8
"[43.404217  61.56704   20.691732  47.399727   2.6057289 57.46246
 56.380463  86.2036    65.2338    19.893265  35.386276  39.875217 ]",613.5701,24.770347785094405,0.33351266,raw,8
"[59.799255  64.30988   27.632116  52.28129    1.9551175 64.66201
 50.913094  73.41391   30.970383   1.2574469 45.674255  42.31241  ]",801.038,28.302615160128646,0.35451415,raw,8
"[54.59746   41.663452   5.5793486 44.497185  -3.8563256 49.99392
 63.167538  67.42979   52.237293  11.046861  31.524904  46.37216  ]",904.7403,30.078901166933548,0.36355332,raw,8
"[50.83437    51.968742   18.71366    61.725098   -0.40944332 58.686592
 55.575043   93.123085   48.67246    -1.4212544  32.861088   37.144707  ]",631.51483,25.129958844832373,0.38185564,raw,8
"[57.507034  45.340603  23.972927  67.35194   -7.2488804 62.952118
 48.923405  75.88668   39.200737  -4.6234374 41.123375  33.102737 ]",638.41455,25.266866659347574,0.5235415,raw,8
"[51.451084 38.976227 21.71018  36.071598 -8.504282 53.470623 67.747955
 81.78664  55.22139  11.384894 45.154087 35.973373]",714.05,26.721713788471142,0.5968656,raw,8
"[65.17433   46.41809   38.581562  57.232197  -1.5146358 41.255962
 59.594     61.98271   32.854458  21.379591  40.55914   38.93183  ]",417.25964,20.4269342671554,0.5500516,raw,8
"[58.34189  39.372284 47.773556 51.817436 39.824738 41.58813  66.09362
 83.612656 30.340824 26.438349 14.434028 48.003452]",361.31018,19.008160896416637,0.35121033,raw,8
"[49.387455 56.589672 51.42781  53.106678 42.90283  55.47347  65.28845
 63.93693  60.902424 43.562645 39.97059  33.40275 ]",286.90213,16.938185561829023,0.31136206,raw,8
"[86.57546  50.750484 59.29173  64.32605  49.78603  45.269444 51.58466
 79.71127   2.070803 28.199486 12.623175 21.49535 ]",1193.2208,34.5430286048475,0.42851207,raw,8
"[50.61547    30.93522    71.636055   71.687675   37.866802   52.642193
 43.42968    90.450424   29.004583   -0.17732263 54.655437   68.38059   ]",1379.4559,37.14102761929438,0.38612962,raw,8
"[61.34001   51.876102  20.009052  60.55177   -1.4229977 54.686935
 43.862785  59.79223   51.004185   7.4552555 44.67799   53.703854 ]",1908.0895,43.68168354744426,0.44567773,raw,8
"[57.16585  52.828808 26.3437   53.158775 13.602184 56.493668 61.474552
 96.832275 53.041397 24.902334 37.55971  37.531868]",1028.2499,32.06633558624508,0.39822543,raw,8
"[77.61955  62.856525 39.97549  47.89631  11.893287 61.594475 61.86989
 85.17789  26.260002  9.21259  40.924927 43.733913]",853.98926,29.223094596782524,0.3454399,raw,8
"[62.02851  53.993237 10.243273 39.94114  23.046131 49.978935 79.580925
 69.57248  45.087875 30.833984 23.745043 56.177845]",560.35486,23.671815697120437,0.37156546,raw,8
"[52.05831  62.425545 21.71307  45.70668  29.540876 41.846283 71.51588
 94.73459  46.522453 25.87952  18.383518 54.229877]",1336.1559,36.553466098156306,0.40793988,raw,8
"[64.472046 68.54578  27.008762 45.40998  25.574657 52.09027  65.08462
 79.62298  20.96736  17.417946 14.168076 51.665253]",1947.4594,44.13002776552421,0.46043965,raw,8
"[62.658333 69.131676 45.119694 41.44147  46.59569  46.919876 81.149734
 64.86594  48.97697  67.84234  -3.730789 44.283794]",1227.0106,35.028711368207475,0.34586608,raw,8
"[36.87999  60.71344  21.211645 33.608334 33.568817 34.530777 75.89525
 88.95007  33.995945 39.699257  4.824558 51.15994 ]",2256.7603,47.505370790114355,0.48718318,raw,8
"[26.960423 61.98942  62.29457  93.095505 74.880806 25.253275 31.687124
 77.58565  24.359196 16.485662  4.964984 89.34018 ]",1766.7279,42.03246251736195,0.42668024,raw,8
"[49.28965  49.567486 43.489895 39.420956 44.738335 53.7874   54.14917
 58.246147 32.465137 66.70946  30.773558 48.788254]",1137.7509,33.73056261748665,0.38993034,raw,8
"[58.101517 59.339745 16.405567 24.775534 20.93487  57.41109  83.882965
 75.27811  55.514793 39.438362 20.355377 39.562447]",1955.7484,44.22384439514432,0.4516137,raw,8
"[53.618042 55.73411  41.405453 73.01303  59.93962  49.787956 46.005764
 89.670105 46.407223 30.29822  29.272097 60.209866]",1917.6962,43.791507932385564,0.42465994,raw,8
"[57.446445 52.763016 16.773119 57.582504 20.158287 56.558414 69.45801
 82.257576 50.65244  27.092808 23.966215 50.271557]",1340.9935,36.61957851031928,0.39633223,raw,8
"[ 49.081997  47.183887  19.611244  59.678944  30.284487  27.401892
  58.36616  104.75967   43.85034   14.72731   20.501602  55.081272]",2636.2803,51.34472001518267,0.44921935,raw,8
"[65.51687   72.57815   41.698914  57.978794  14.695397  62.60987
 55.413445  69.681946  11.606597   6.1837945 28.589098  46.16813  ]",3555.5105,59.628101580101266,0.5604813,raw,8
"[38.499657  63.23133    9.824685  30.327389  32.83138   43.498615
 87.866875  58.04978   55.29623   62.208405   2.2425268 57.461514 ]",3699.39,60.82261004411209,0.5333938,raw,8
"[14.767948 65.14626  12.619905 38.7324   13.694107 42.300823 71.02086
 77.242165 60.782593 44.951893 -8.608722 53.599834]",6867.7812,82.87207762569972,0.6671688,raw,8
"[  9.885708  48.460045  45.565456  78.732185  97.73079   21.214676
  61.44686  101.753365  53.878693  77.08091    1.017728  70.01437 ]",6789.3394,82.39744750578595,0.55530775,raw,8
"[52.48605   72.54159   35.74546   39.82463   51.20803   52.050816
 64.759186  64.753845  33.17482   49.206234   2.7198641 38.546326 ]",10537.622,102.6529204178454,0.675874,raw,8
"[37.288033 47.29557  57.033264 64.82905  64.85975  38.428883 54.37902
 98.03175  58.745094 50.9082   46.98596  76.23002 ]",9768.14,98.83389928783292,0.6293593,raw,8
"[76.40537  47.319973 46.787617 71.82678  41.03775  63.84577  40.551514
 77.593765 31.268671 20.167517 72.43349  56.913837]",10316.392,101.56963917215863,0.6500287,raw,8
"[59.01839  63.110733 32.28486  50.323776 45.180824 73.98015  84.64547
 80.495186 83.826485 69.15374  25.362728 41.195133]",5029.934,70.92202818610907,0.4679112,raw,8
"[ 83.885506  53.47608   36.099773  64.69572   36.115135  48.167423
 100.076866  87.004     58.24576   56.35245   43.460674  33.96312 ]",2794.5808,52.86379489354576,0.44568053,raw,8
"[84.66644  47.660007 57.57791  69.83453  61.88356  46.98383  58.254448
 93.17389  22.202955 27.662971 54.412384 61.310524]",5359.628,73.20947978019991,0.51433706,raw,8
