Unnamed: 0,predict_data,mse,rmse,smooth,skip,result_corr
12736,74.07388  52.01249  70.84687  67.53358  42.6108   45.729855 41.534348 32.59865  82.86623  58.70851  44.92319  40.57831 ,618.3139,24.86591851930256,weighted6,2,0.09622437690632547
12737,76.7645   54.458015 67.99628  55.781616 33.531425 56.769905 42.049324 20.87599  82.48801  58.330177 53.204544 41.006134,670.4527,25.89310135449028,weighted6,2,-0.3840529212969508
12738,70.9163   53.115982 66.58805  60.96723  43.386074 50.87636  57.62065 24.421225 85.2868   52.107487 46.24857  44.570683,637.1467,25.241765558605938,weighted6,2,-0.010639438814828428
12739,67.90677  53.625217 57.396988 66.015724 35.1439   46.08143  54.95015 27.211107 88.48367  62.881496 62.73531  51.517517,733.8333,27.089357928682645,weighted6,2,-0.07806535676567095
12740,70.48953  50.094425 66.262314 64.75812  27.317902 53.22215  63.452877 35.860535 81.33392  67.77726  71.51965  51.894913,879.4246,29.655094361374594,weighted6,2,-0.01707149973958111
12741,72.48802  51.77897  63.92295  50.353928 36.906837 49.159702 61.69114 32.63905  72.52504  57.095844 52.17157  47.08228 ,604.72046,24.59106461673376,weighted6,2,0.31968883461095743
12742,56.969864 45.261684 65.00398  61.148323 47.186375 67.67361  77.44156 60.83207  79.272224 45.880005 52.69454  52.324024,888.10913,29.80115989117496,weighted6,2,-0.44195126659593087
12743,47.452404 37.132057 73.707985 61.739098 54.160336 66.12005  70.5221 64.72725  83.80752  49.897507 37.281357 49.608696,901.2503,30.020831187290288,weighted6,2,-0.3212816109816723
12744,54.179783 43.069004 68.87258  64.04058  48.133163 74.56984  44.836597 69.87586  82.57353  56.019287 44.479183 50.358128,893.51807,29.89177255376887,weighted6,2,0.34925814686120216
12745,50.870266 38.569084 59.697437 54.49763  33.196835 64.41587  42.492302 64.33606  72.48286  50.215637 51.62031  44.22287 ,568.5107,23.8434620211148,weighted6,2,0.037020140727556966
12746,35.583412 30.91119  62.197002 55.97337  42.187534 53.291943 54.97627 62.276253 63.129242 50.46603  43.592537 35.421673,446.8517,21.138867403148414,weighted6,2,-0.38902581237194095
12747,50.269783 41.227303 53.218388 52.982487 28.741222 47.84371  54.625465 52.299862 69.371956 63.067497 54.080288 45.534042,485.7135,22.0389087973194,weighted6,2,-0.08780299312212156
12748,48.785686 55.736485 54.05866  54.17951  29.829111 42.380863 55.376957 51.442146 67.36461  61.91368  65.64262  44.90207 ,528.0986,22.98039537904741,weighted6,2,0.45933592840392135
12749,51.993565 51.65007  67.81719  42.230923 32.508675 64.54087  63.0159 40.18211  64.0908   65.790436 59.50581  43.872456,588.1571,24.25195052964168,weighted6,2,0.07695148364878376
12750,62.797226 62.865242 55.937073 37.977985 42.00195  60.277355 57.24754 31.836655 69.70906  48.97811  16.864275 43.4612  ,497.37668,22.301943378701257,weighted6,2,-0.4541414243729204
12751,57.231876 65.804855 60.072964 59.771194 42.432022 79.037346 70.55161 43.960163 66.0118   39.58667  27.732494 46.316193,645.97626,25.416062978443744,weighted6,2,-0.3773015664022483
12752,58.204712 55.391693 73.612    59.366276 48.969498 59.967262 73.73022 41.786167 55.49558  34.48018  19.650042 53.651302,541.13275,23.262260239814267,weighted6,2,-0.00879861895968349
12753,63.773384 62.52098  62.027554 65.603226 51.3004   62.565178 52.31 61.289883 68.10287  29.868073 33.334503 51.921326,555.2603,23.56396220802873,weighted6,2,0.4401117180508234
12754,60.61914  49.328304 61.746536 63.907017 52.596706 48.61447  65.23698 60.177856 70.68393  28.196484 37.667297 39.894623,492.63126,22.19529806295729,weighted6,2,0.5025826007572647
12755,48.05516   39.14616   68.89451   61.916576  70.050575  50.956482 70.76659   58.377304  63.38548   31.664759   9.5966835 29.97089  ,622.413,24.94820684743382,weighted6,2,0.046613947361541556
12756,64.35839  32.216404 63.852425 64.62149  52.59885  45.07614  56.00815 53.62383  71.561386 47.483414 32.929253 49.030354,540.8244,23.25563161592196,weighted6,2,-0.024234452258011213
12757,50.326786 46.020157 65.31146  71.40183  59.13225  26.40318  52.40076 55.348225 58.548256 32.133152 55.31237  40.5297  ,507.83252,22.53513966078866,weighted6,2,-0.3453202206607556
12758,51.040268 43.093384 70.67492  52.97112  54.584156 49.417614 50.71441 41.66806  69.88173  42.213867 50.789112 41.022346,431.99646,20.78452453054766,weighted6,2,-0.2966844029592026
12759,54.87975  35.069836 49.131905 45.548626 36.97675  40.29384  65.620476 41.35861  59.58927  37.835457 24.57897  41.837383,223.93158,14.964343607049518,weighted6,2,-0.0028510800310351
12760,55.153553 49.01541  50.888172 52.28971  37.610966 39.73642  66.58267 37.850666 57.494873 38.504093 40.675396 35.32775 ,229.68321,15.155303107502451,weighted6,2,0.151101066019784
12761,61.286114 57.244602 60.229214 58.301517 51.938572 34.318684 64.42842 27.843214 70.32878  44.46682  24.350758 43.59819 ,422.73215,20.56045104604461,weighted6,2,-0.04377896990018443
