Unnamed: 0,predict_data,mse,rmse,smooth,skip,result_corr
7144,32.61664  55.817764 44.678684 49.74996  59.860695 29.70608  54.58202 45.420406 30.692837 68.89728  76.12473  62.58301 ,337.89194,18.38183715671149,weighted3,2,-0.33487904286669723
7145,36.166916 43.11723  21.399504 52.92111  62.00299  48.69161  51.68659 43.655876 37.170193 55.91886  69.1053   40.738373,221.73683,14.89083045585568,weighted3,2,-0.40370688927334
7146,36.438995 30.050842 30.349104 47.03516  54.726696 49.40474  48.748947 42.172367 30.715416 48.046043 71.28723  46.737247,133.90317,11.57165362965075,weighted3,2,0.09450738271662973
7147,51.33536  27.479794 38.17945  38.29701  49.63594  61.81755  55.623383 48.46074  36.734226 55.314713 74.0289   52.316704,159.29527,12.621223111376665,weighted3,2,0.31941829199119975
7148,43.162395 22.459782 55.197773 43.30442  60.590534 43.03939  53.195385 44.345192 24.77425  48.85563  76.10972  72.87419 ,241.66689,15.545638789576213,weighted3,2,0.29619947358999543
7149,48.16231  46.877537 49.66968  52.27845  54.2615   34.638462 39.431557 38.89891  28.728592 54.029606 67.9409   65.20316 ,146.37634,12.09860912557462,weighted3,2,-0.08110424046774226
7150,43.845535 29.277023 31.261898 33.35005  61.678616 58.32412  55.24067 40.882168 41.848003 40.474068 50.35261  72.806305,146.57445,12.106793449623064,weighted3,2,0.42236112719648683
7151,35.583164 39.714405 52.505398 35.65024  48.29629  40.688313 54.912846 43.651035 27.593159 28.170713 38.383747 42.458206,137.40742,11.72209132052629,weighted3,2,-0.41193436954519624
7152,41.590244 48.689823 39.69521  27.019493 42.28545  44.22286  46.68047 37.47343  33.81463  28.687927 40.814606 56.277946,137.32509,11.718578774790762,weighted3,2,-0.5299758398450802
7153,17.373766 52.242416 29.24076  37.51935  41.960438 15.519005 52.819916 50.220062 35.095814 33.93597  51.89217  50.575737,255.76074,15.99252144558512,weighted3,2,-0.14123923885150372
7154,39.53674  57.433983 18.94453  33.15632  31.62717  25.163671 50.89009 40.13517  45.15844  22.287535 56.079884 52.00554 ,260.18393,16.13021789819838,weighted3,2,-0.4518062932667515
7155,35.274235 62.36603  34.837227 40.61092  44.46163  29.501745 53.433113 37.395634 23.913273 29.016497 64.879234 55.07926 ,199.555,14.126393477309811,weighted3,2,-0.07705037850754551
7156,38.575905 49.13236  14.887979 31.772787 55.29107  39.933174 63.19666 48.561882 10.858284 58.31073  89.541626 52.156612,453.512,21.29582103155929,weighted3,2,-0.2772078583751453
7157,44.43285  49.21124  22.411346 40.35046  58.046085 39.272404 53.135895 57.152317 25.916939 35.05301  78.6266   29.26155 ,245.67995,15.674180900430304,weighted3,2,-0.025569954853414095
7158,36.54767  25.12341  19.972948 42.039246 48.36142  51.174656 52.991005 42.04911  32.168064 40.571068 72.53391  44.386528,179.90007,13.41268318385362,weighted3,2,0.2249031610573434
7159,44.077507 29.06664  26.424887 39.938007 49.57752  57.420498 57.219234 47.376694 33.22781  51.375565 79.95676  48.203926,163.55363,12.78880896110168,weighted3,2,0.4373453431257722
7160,46.991493 25.02237  35.74048  44.498634 52.353035 56.162678 59.36099 46.9397   31.389057 64.45886  81.16686  59.65244 ,183.8715,13.55992277770433,weighted3,2,0.5499156267390182
7161,46.64715  18.599066 50.666027 36.34347  52.395786 52.814327 57.615852 42.06326  34.426018 63.809856 71.3919   64.81618 ,198.40694,14.08569972154411,weighted3,2,0.13866626442289234
7162,42.511547 31.206568 59.63135  24.051346 57.197407 35.947292 71.20705 52.83776  47.192    45.394398 61.234215 75.71627 ,224.47307,14.98242531225518,weighted3,2,0.06030778842716511
7163,34.056168 25.375092 41.189934 16.957102 57.295467 38.67334  60.414936 46.675247 54.158024 25.486397 47.04181  54.428158,257.95517,16.060982836605437,weighted3,2,-0.061818699630122875
7164,54.149727 21.798656 49.79075  34.191147 54.67354  62.760086 69.36647 46.057644 43.69887  39.98584  44.520782 46.596348,180.99121,13.45329740017294,weighted3,2,-0.31565625401129394
7165,52.31494  54.94571  41.711346 30.435043 49.32086  44.492374 63.57553 42.319336 39.206455 25.946865 43.880463 38.85638 ,177.64056,13.328186822101635,weighted3,2,-0.2655969979024513
7166,30.554379 57.021404 22.38792  38.421955 40.178818 30.027971 46.32354 48.064423 47.741833 25.618076 56.64267  32.0173  ,288.50916,16.985557255310688,weighted3,2,0.039988924990884994
7167,32.587772 65.075386 46.69036  35.33865  38.86218  14.906959 61.294952 62.811485 37.303345 37.67732  64.19565  57.833317,298.4208,17.27486054602947,weighted3,2,-0.28482025275168255
7168,44.173832 60.19806  42.476727 26.308846 40.78488  23.591185 68.69496 65.19589  35.66534  47.322098 79.92057  73.72559 ,376.42422,19.40165520911852,weighted3,2,-0.4443109881734054
7169,30.251493 34.92997  29.184998 30.434504 56.566    28.159876 65.89978 60.84202  26.944902 50.733208 79.42359  53.79248 ,380.3668,19.502994405256963,weighted3,2,-0.47503534352070753
7170,46.82039  23.139835 66.208855 29.529005 68.24788  33.734722 77.684456 62.6067   27.879293 69.93181  90.064995 58.882366,487.81454,22.086524051505577,weighted3,2,-0.22532113868893705
7171,43.812717 23.309883 53.446144 40.548447 74.557335 30.572632 51.210705 44.422592 34.51997  38.18837  71.695564 53.812984,252.73817,15.897741174093776,weighted3,2,-0.39872825340896156
7172,46.691044 26.21315  33.64118  45.149334 57.156956 41.739372 51.136925 40.21017  48.46278  46.352962 64.76466  48.155266,95.231255,9.758650243637012,weighted3,2,0.36949001618185723
7173,45.526073   3.4386106 54.724136  34.07412   64.12818   58.49266 70.274734  40.53988   43.00889   43.662205  54.249104  60.343998 ,258.6813,16.083572517685262,weighted3,2,0.48820588806707194
7174,55.78202  51.391685 69.46152  47.89922  50.69394  24.06361  68.87735 54.977123 32.780056 49.23463  62.537067 54.075012,160.16147,12.655491634300873,weighted3,2,0.05699568347166392
7175,35.142536 37.889084 21.247746 33.627155 68.27728  24.989119 48.293884 43.89674  55.565865 33.0149   57.636116 60.739132,258.84744,16.088736514311904,weighted3,2,0.44270231293056483
7176,48.430103 38.89054  60.751312 52.5114   51.90249  27.094091 72.54973 73.07378  45.38105  64.29908  73.12502  60.40974 ,164.401,12.82189537379566,weighted3,2,0.4106797667183976
7177,61.160267 67.72215  50.73581  28.741337 55.874973 17.655931 57.961296 50.481976 42.010853 31.141867 65.63953  72.772026,322.78177,17.96612837532973,weighted3,2,0.000699807707016678
