timestamp,value
197002,150.1
197003,150.3
197004,150.3
197005,149.8
197006,149.1
197007,147
197008,143
197009,137.6
197010,132.9
197011,126.5
197012,119
197101,113.8
197102,110.1
197103,105.3
197104,100.4
197105,96.5
197106,94.5
197107,92.7
197108,91.5
197109,93.2
197110,93.8
197111,94.7
197112,98.3
197201,100.3
197202,100.9
197203,102.6
197204,104
197205,103.3
197206,99.9
197207,96.6
197208,92.9
197209,88.2
197210,85.9
197211,83.3
197212,78.2
197301,72.3
197302,66.1
197303,62.8
197304,60.8
197305,57.9
197306,55.6
197307,53.4
197308,51.4
197309,49
197310,46.6
197311,45.4
197312,45
197401,46.8
197402,49.1
197403,48.5
197404,48.3
197405,49.4
197406,49.3
197407,48.6
197408,47.3
197409,45.8
197410,43.2
197411,39.3
197412,36.1
197501,33
197502,31.8
197503,30.6
197504,26.8
197505,24.2
197506,23.2
197507,21.8
197508,20.7
197509,20.9
197510,22.3
197511,23.3
197512,23.6
197601,22.1
197602,19.2
197603,17.8
197604,18.4
197605,18.3
197606,17.9
197607,18.8
197608,20.5
197609,20.8
197610,19.7
197611,19.7
197612,21.6
197701,24.3
197702,26.3
197703,28.8
197704,31.9
197705,34.7
197706,37.7
197707,41.4
197708,47.6
197709,55.8
197710,64.8
197711,73.7
197712,80.7
197801,86.9
197802,91.5
197803,98.7
197804,109
197805,117.8
197806,126.6
197807,138
197808,147.3
197809,153.6
197810,157.3
197811,160.4
197812,166.7
197901,175.2
197902,185.4
197903,193.3
197904,199.9
197905,208.5
197906,216.7
197907,219.5
197908,220.1
197909,220.4
197910,223.4
197911,229.8
197912,232.9
198001,232
198002,230.2
198003,227.9
198004,224.6
198005,221.3
198006,219.1
198007,216.1
198008,212
198009,211.5
198010,211.9
198011,209.1
198012,202.8
198101,199.6
198102,202.2
198103,205.4
198104,205.7
198105,204.1
198106,200.9
198107,198.5
198108,199.9
198109,202.7
198110,201.4
198111,196
198112,194.1
198201,192.7
198202,186.6
198203,180
198204,173.4
198205,167.5
198206,164
198207,161.5
198208,153.5
198209,141.4
198210,133.3
198211,131.3
198212,130.5
198301,127.9
198302,123.9
198303,117.1
198304,110.5
198305,104.5
198306,95.9
198307,89.1
198308,88.9
198309,91.7
198310,92
198311,89.7
198312,85.5
198401,80.5
198402,75.8
198403,71.2
198404,66.8
198405,63.5
198406,61.7
198407,58.3
198408,52.2
198409,44.3
198410,37.2
198411,31.6
198412,27.4
198501,25.2
198502,23.5
198503,21.7
198504,21.3
198505,21.4
198506,20.8
198507,19.9
198508,19.6
198509,19.8
198510,19.7
198511,19.1
198512,17.3
198601,15.2
198602,14.3
198603,14.3
198604,15.1
198605,15.8
198606,15.2
198607,15.1
198608,14.4
198609,13.5
198610,14.7
198611,16.6
198612,18.3
198701,19.9
198702,22.3
198703,25.5
198704,28
198705,30.3
198706,32.7
198707,36.2
198708,40.5
198709,45.3
198710,51
198711,55.1
198712,60.9
198801,69.2
198802,76.9
198803,84.9
198804,93
198805,101.4
198806,114.3
198807,128.5
198808,141.1
198809,151.2
198810,156.9
198811,164.4
198812,176.1
198901,184.8
198902,190.7
198903,198
198904,203.8
198905,209.5
198906,212.1
198907,212
198908,211.1
198909,210.5
198910,212.4
198911,212.5
198912,206.2
199001,201.2
199002,202.4
199003,200.9
199004,198.1
199005,195.1
199006,192
199007,190.1
199008,191.6
199009,194.6
199010,195.2
199011,195.2
199012,197.8
199101,202.8
199102,204.4
199103,203.9
199104,203.8
199105,202.9
199106,202.8
199107,203.5
199108,203.3
199109,200.9
199110,196.7
199111,191.4
199112,183.1
199201,172.6
199202,161.1
199203,151.8
199204,146
199205,142.1
199206,137.1
199207,128.5
199208,119.3
199209,113
199210,109
199211,106.3
199212,104.5
199301,101.9
199302,99.3
199303,95.4
199304,90.2
199305,84.2
199306,78.6
199307,76.5
199308,73.6
199309,68.3
199310,63.2
199311,58.4
199312,55.1
199401,52.6
199402,50.2
199403,49.4
199404,49.6
199405,48.7
199406,46.4
199407,42.7
